,Titre comment,Date de réponse,Reponse ou non,Liste peronnes,Nombre d'étoile
1445,Sav ne répond pas,19 mai 2022,True,Showroomprive.com,1
1446,Pas de livraison de meuble pour la…,28 août 2022,True,Showroomprive.com,1
1447,Dernière commande rien à redire mais…,28 août 2022,True,Showroomprive.com,2
1448,Je suis très déçu,28 août 2022,True,Showroomprive.com,2
1449,Prix attrayant pour une bague en or…,28 août 2022,True,Showroomprive.com,1
1450,Décevante,28 août 2022,True,Showroomprive.com,1
1451,Bonjour j ai acheté une robe via votre…,28 août 2022,True,Showroomprive.com,1
1452,C'est de temps en temps,28 août 2022,True,Showroomprive.com,2
1453,Livraison très en retard qui a gâché le…,04 août 2022,True,Showroomprive.com,2
1454,3 articles commandés reçu 1 non relatif…,27 août 2022,True,Showroomprive.com,2
1455,Article renvoyé le 25 juillet !,25 juillet 2022,True,Showroomprive.com,1
1456,Hôtel non conforme,13 juillet 2022,True,Showroomprive.com,1
1457,Je n ai jamais reçu ma commande FILA…,27 août 2022,True,Showroomprive.com,1
1458,J'ai été plusieurs fois déçue des…,27 août 2022,True,Showroomprive.com,1
1459,J'utilise le site depuis plusieurs…,27 août 2022,True,Showroomprive.com,1
1460,Une honte,27 août 2022,True,Showroomprive.com,2
1461,déçue de showroomprivé,27 août 2022,True,Showroomprive.com,1
1462,Lot de 2x6 Chaises de jardin,27 août 2022,True,Showroomprive.com,1
1463,A chaque commande passée reçu des…,16 décembre 2021,True,Showroomprive.com,2
1464,J’ai reçu récemment une commande dont la robe est trouée de…,27 août 2022,True,Showroomprive.com,2
1465,Dernier colis perdu jamais arrivé et…,27 août 2022,True,Showroomprive.com,2
1466,Je conteste le remboursement incomplet…,27 août 2022,True,Showroomprive.com,1
1467,Je n’arrive pas à me faire rembourser…,27 août 2022,True,Showroomprive.com,1
1468,Déception du SAV,27 août 2022,True,Showroomprive.com,1
1469,Envoi de la commande est trop long,27 août 2022,True,Showroomprive.com,2
1470,J'ai payé deux fois la taxe sur une…,27 août 2022,True,Showroomprive.com,2
1471,Belle expérience avec Showroom.😊😊,27 août 2022,True,Showroomprive.com,1
1472,Délais de livraison et surtout les…,27 août 2022,True,Showroomprive.com,2
1473,Conditions de retour trop compliquées,27 août 2022,True,Showroomprive.com,1
1474,Malgré de nombreuses relances j'attends…,27 août 2022,True,Showroomprive.com,2
1475,Des commandes qui ne sont pas honorer,27 août 2022,True,Showroomprive.com,2
1476,moins satisfaite qu'avant,27 août 2022,True,Showroomprive.com,1
1477,Achat billet d'avion,24 août 2022,True,Showroomprive.com,1
1478,Achat billet d'avion,24 août 2022,True,Showroomprive.com,1
1479,Mauvaise qualité,27 août 2022,True,Showroomprive.com,1
1480,Seulement 2 commandes reçues…,27 août 2022,True,Showroomprive.com,2
1481,Deux commandes annulées par SHOWROOM…,26 août 2022,True,Showroomprive.com,1
1482,Je suis très déçu de showroom,25 août 2022,True,Showroomprive.com,2
1483,Frais de livraison trop élevés et des…,28 juillet 2022,True,Showroomprive.com,2
1484,Mon dernier achat était décevant,26 août 2022,True,Showroomprive.com,1
1485,Pas de livraison à l'endroit demandé,26 août 2022,True,Showroomprive.com,2
1486,Le produit n’est pas conforme à la…,26 août 2022,True,Showroomprive.com,1
1487,J'ai commandé quatre lots comportant…,24 août 2022,True,Showroomprive.com,1
1488,Très déçu du transporteur GLS je n'ai…,26 août 2022,True,Showroomprive.com,2
1489,Très mauvais service client …,05 août 2022,True,Showroomprive.com,2
1490,J’attends d’être rappeler par le service après vente,26 août 2022,True,Showroomprive.com,1
1491,On est clients depuis 2019 chez…,26 août 2022,True,Showroomprive.com,1
1492,J’ai commande des vêtements en taille…,26 août 2022,True,Showroomprive.com,2
1493,Cliente depuis longtemps,26 août 2022,True,Showroomprive.com,2
1494,Pièce manquant à ma commande,26 août 2022,True,Showroomprive.com,2
1495,Colis pas recu j attends encore,16 juin 2022,True,Showroomprive.com,1
1496,Moitié des articles manquants,26 août 2022,True,Showroomprive.com,1
1497,Pas sérieux,27 mai 2022,True,Showroomprive.com,1
1498,Je suis extrêmement déçue car je n'ai…,26 août 2022,True,Showroomprive.com,1
1499,Très très déçue de ma dernière…,26 août 2022,True,Showroomprive.com,2
1500,Les produits abîmés il est en livraison…,26 août 2022,True,Showroomprive.com,1
1501,En général pas sérieux un site a évité,26 août 2022,True,Showroomprive.com,1
1502,Déçu par Showroom voyage,26 août 2022,True,Showroomprive.com,2
1503,Pas la bonne taille et pas les…,26 août 2022,True,Showroomprive.com,1
1504,J’ai commandé un robe (pour une…,26 août 2022,True,Showroomprive.com,1
1505,J'ai remarqué certains articles n es…,26 août 2022,True,Showroomprive.com,2
1506,Une nouvelles fois déçue par mon achat,26 août 2022,True,Showroomprive.com,1
1507,Présentation des produits pas très…,26 août 2022,True,Showroomprive.com,1
1508,Je ne suis plus du tout satisfaite de…,26 août 2022,True,Showroomprive.com,1
1509,Commande non livrée en totalité,26 août 2022,True,Showroomprive.com,1
1510,Produits arrivé cassé et même manquant,26 août 2022,True,Showroomprive.com,2
1511,Délai de livraison bien trop long,26 août 2022,True,Showroomprive.com,1
1512,Pas fiable,26 août 2022,True,Showroomprive.com,1
1513,J’ai acheté un article que je n’ai pas…,26 août 2022,True,Showroomprive.com,1
1514,Déception,26 août 2022,True,Showroomprive.com,1
1515,Une des commandes a été annulée le jour…,26 août 2022,True,Showroomprive.com,2
1516,Colis non réceptionné contrairement à…,26 août 2022,True,Showroomprive.com,1
1517,Je suis très déçue,26 août 2022,True,Showroomprive.com,1
1518,Les valises utilisées une fois n'ont…,09 août 2022,True,Showroomprive.com,1
1519,un semaine de retard dans la livraison…,26 août 2022,True,Showroomprive.com,1
1520,La livraison est trop chere,26 août 2022,True,Showroomprive.com,1
1521,Pas contente du tout de leur service…,26 août 2022,True,Showroomprive.com,2
1522,Il me manque des articles dans ma…,26 août 2022,True,Showroomprive.com,1
1523,Plusieurs commandes très décevantes…,26 août 2022,True,Showroomprive.com,1
1524,Je suis dans l'attente de savoir où sont mes colis,26 août 2022,True,Showroomprive.com,2
1525,Catastrophique …,26 août 2022,True,Showroomprive.com,1
1526,Un scandale de faire payer le transport…,10 août 2022,True,Showroomprive.com,2
1527,Je commandais souvent chez showroom…,14 octobre 2021,True,Showroomprive.com,2
1528,Toujours des erreurs et des produits…,26 août 2022,True,Showroomprive.com,1
1529,J'ai réceptionné un sac qui était cassé…,26 août 2022,True,Showroomprive.com,1
1530,J'ai acheté une montre supposée être de…,26 août 2022,True,Showroomprive.com,1
1531,Ma commande devait arriver le 27,26 août 2022,True,Showroomprive.com,1
1532,Les frais de port sont exorbitants ce n est plus intéressant de commander,26 août 2022,True,Showroomprive.com,1
1533,Aucune discussion possible,26 août 2022,True,Showroomprive.com,1
1534,Vendu comme un 44 j ai reçu un 42 pour…,26 août 2022,True,Showroomprive.com,2
1535,De plus en plus de défauts dans les produits (invendables à la base) et un service client de piètre qualité,26 août 2022,True,Showroomprive.com,1
1536,Très souvent je reçois des erreurs de…,26 août 2022,True,Showroomprive.com,2
1537,Ça fait trois fois quand je commande…,26 août 2022,True,Showroomprive.com,2
1538,Les prix sont attractifs mais…,26 août 2022,True,Showroomprive.com,2
1539,Robe décrite blanche mais elle est écru…,26 août 2022,True,Showroomprive.com,1
1540,Mon mécontentement concerne un séjour…,26 août 2022,True,Showroomprive.com,1
1541,Les vêtements reçus sont endommagés,26 août 2022,True,Showroomprive.com,1
1542,Les produits commandés et reçus,26 août 2022,True,Showroomprive.com,1
1543,J'ai passe une comlande pour un cadeau…,06 juin 2022,True,Showroomprive.com,1
1544,J ai commandé une lampe lumisky avec un…,04 juillet 2022,True,Showroomprive.com,1
1545,J attendais une commande 15jours pour…,25 août 2022,True,Showroomprive.com,1
1546,Pas de retour gratuit,26 août 2022,True,Showroomprive.com,1
1547,Je déplore 2 choses,26 août 2022,True,Showroomprive.com,2
1548,Vente tronquée,21 avril 2022,True,Showroomprive.com,1
1549,Très déçue car j’ai reçu un article…,26 août 2022,True,Showroomprive.com,1
1550,Bracelet commande et reparti,26 août 2022,True,Showroomprive.com,1
1551,Taille non conforme,12 avril 2022,True,Showroomprive.com,1
1552,J ai commander un lit coffre qui n est…,01 janvier 2022,True,Showroomprive.com,1
1553,Pub mensongère,26 août 2022,True,Showroomprive.com,2
1554,Bonjour,26 août 2022,True,Showroomprive.com,2
1555,Problème non résolu,26 août 2022,True,Showroomprive.com,1
1556,J'ai commandé un set de valise,26 août 2022,True,Showroomprive.com,1
1557,Trop incertain,26 août 2022,True,Showroomprive.com,1
1558,La qualité de sertin produit son pas…,26 août 2022,True,Showroomprive.com,2
1559,Déçu de mon achat car livraison attendu…,26 août 2022,True,Showroomprive.com,2
1560,J’ai passé une commande naturé moi,19 août 2022,True,Showroomprive.com,2
1561,Nous avons acheté une table de jardin,26 août 2022,True,Showroomprive.com,1
1562,Déçue 😞,26 août 2022,True,Showroomprive.com,2
1563,Très déçue...je dois effectuer un…,26 août 2022,True,Showroomprive.com,1
1564,Délai de livraison trop long pour des…,12 juillet 2022,True,Showroomprive.com,2
1565,Impossible de faire le retour de la…,26 août 2022,True,Showroomprive.com,2
1566,Les articles vêtements sur showroom…,26 août 2022,True,Showroomprive.com,2
1567,Non conformes à la description,17 décembre 2021,True,Showroomprive.com,1
1568,Souvent déçu de la qualité par rapport…,26 août 2022,True,Showroomprive.com,2
1569,Une catastrophe à chaque fois que j’ai…,26 août 2022,True,Showroomprive.com,1
1570,Trop de frais de retour et des…,26 août 2022,True,Showroomprive.com,1
1571,Service client déplorable.,26 août 2022,True,Showroomprive.com,1
1572,Le produit livre n était pas celui…,26 août 2022,True,Showroomprive.com,1
1573,Je commande récemment sur ce site,26 août 2022,True,Showroomprive.com,1
1574,Colis non reçu mais déposé dans un…,26 août 2022,True,Showroomprive.com,1
1575,Un colis jamais reçu et une très…,26 août 2022,True,Showroomprive.com,1
1576,J'ai quitté cette application pour…,26 août 2022,True,Showroomprive.com,1
1577,Articles de mauvaises qualités,26 août 2022,True,Showroomprive.com,1
1578,Mes colis ont duré 2 mois et jusqu'à…,26 août 2022,True,Showroomprive.com,1
1579,Des produits généralement d'une saison…,26 août 2022,True,Showroomprive.com,2
1580,Nulle,26 août 2022,True,Showroomprive.com,1
1581,Je suis cliente depuis des années et…,26 août 2022,True,Showroomprive.com,2
1582,Les livraisons sont trop longues,26 août 2022,True,Showroomprive.com,2
1583,La commande devait arriver aujourd'hui…,26 août 2022,True,Showroomprive.com,2
1584,Achat défectueux et aucune reprise,26 août 2022,True,Showroomprive.com,1
1585,Je me suis aperçu que je n'ai pas reçu…,26 août 2022,True,Showroomprive.com,2
1586,Aucune considération pour les clients,19 août 2022,True,Showroomprive.com,1
1587,Commande livrée à une adresse inconnue,26 août 2022,True,Showroomprive.com,1
1588,sur ma derniere commande 262725893 de 6…,26 août 2022,True,Showroomprive.com,1
1589,Vélo électrique Ebike 26 Moma Bike,08 août 2022,True,Showroomprive.com,1
1590,Un colis sur deux livres et une…,26 août 2022,True,Showroomprive.com,1
1591,Particulièrement déçue,26 août 2022,True,Showroomprive.com,2
1592,Déçu,26 août 2022,True,Showroomprive.com,1
1593,Valise jetable pour 80€,09 juillet 2022,True,Showroomprive.com,1
1594,Commande reçu en mauvais état,25 août 2022,True,Showroomprive.com,1
1595,Articles reçus très mal emballés et par…,25 août 2022,True,Showroomprive.com,1
1596,Cette fois je suis vraiment déçus par…,25 août 2022,True,Showroomprive.com,2
1597,articlé oublié,25 août 2022,True,Showroomprive.com,1
1598,"Mépris total du client. Service ""client"" incompétent.",25 août 2022,True,Showroomprive.com,1
1599,Ne partez pas sans vos coupons…,24 août 2022,True,Showroomprive.com,1
1600,Commande pas respectée,24 août 2022,True,Showroomprive.com,1
1601,Site d'arnaques,23 août 2022,True,Showroomprive.com,1
1602,Une partie de ma commande a été annulée…,22 août 2022,True,Showroomprive.com,1
1603,Impossible de faire un retour commande,22 août 2022,True,Showroomprive.com,2
1604,La livraison de mon colis via colis…,22 août 2022,True,Showroomprive.com,2
1605,Lors de mon achat,22 août 2022,True,Showroomprive.com,1
1606,Jamais de meubles,22 août 2022,True,Showroomprive.com,2
1607,Reçu un colis sur les 2 luminaires…,22 août 2022,True,Showroomprive.com,1
1608,"Très déçue, je ne recommande pas",22 août 2022,True,Showroomprive.com,1
1609,Un enfer !,22 août 2022,True,Showroomprive.com,1
1610,Service client lamentable,22 août 2022,True,Showroomprive.com,1
1611,Service après-vente défaillant,21 décembre 2021,True,Showroomprive.com,1
1612,J’ai reçu un article sur 2,22 août 2022,True,Showroomprive.com,1
1613,Achat d'une montre connectée qui…,21 août 2022,True,Showroomprive.com,1
1614,Une arnaque pour le code promo sur la…,10 août 2022,True,Showroomprive.com,1
1615,Prélevez le jour de la commande et le…,21 août 2022,True,Showroomprive.com,1
1616,Impossible de réinitialiser mon mot de…,21 août 2022,True,Showroomprive.com,1
1617,Décevant,21 août 2022,True,Showroomprive.com,1
1618,Après plusieurs essais je pense…,21 août 2022,True,Showroomprive.com,1
1619,délai beaucoup trop long !,20 août 2022,True,Showroomprive.com,1
1620,Je suis extrêmement déçu des délais de…,20 août 2022,True,Showroomprive.com,1
1621,Vraiment déçu de ma dernière commande…,20 août 2022,True,Showroomprive.com,1
1622,Vous me signalez que le colis part le…,20 août 2022,True,Showroomprive.com,1
1623,Le produit ne correspond pas au…,20 août 2022,True,Showroomprive.com,1
1624,j ai commande une montre c lacroix,20 août 2022,True,Showroomprive.com,1
1625,Fidèle client....mais la problème sur…,20 août 2022,True,Showroomprive.com,1
1626,Un colis commander le 27juillet et un…,27 juillet 2022,True,Showroomprive.com,1
1627,Colis perdu,19 août 2022,True,Showroomprive.com,1
1628,"commandes №№ A-1244048-1-A - PURLINE, FIRSTLINE EUROPA et A-1278794-1-A - CALICOSY - très mauvaise expérience",07 juillet 2022,True,Showroomprive.com,1
1629,Je dois effectuer un retour et aucun…,19 août 2022,True,Showroomprive.com,1
1630,la livraison de mes produits n'est…,19 août 2022,True,Showroomprive.com,1
1631,Insatisfaction,19 août 2022,True,Showroomprive.com,2
1632,Déçu de ne pas avoir reçu l'article…,19 août 2022,True,Showroomprive.com,2
1633,Pas du tout a notre écoute.,19 août 2022,True,Showroomprive.com,1
1634,Basse qualité,19 août 2022,True,Showroomprive.com,1
1635,L'article est cher pour la qualité,19 août 2022,True,Showroomprive.com,2
1636,Litige avec un prestataire de location…,30 juillet 2022,True,Showroomprive.com,1
1637,Livraison non conforme à la commande,19 août 2022,True,Showroomprive.com,1
1638,J’ai commandé deux canapés et deux…,18 août 2022,True,Showroomprive.com,1
1639,Erreur de produit,18 août 2022,True,Showroomprive.com,1
1640,Mon colis est annoncé pour le 19…,18 août 2022,True,Showroomprive.com,1
1641,troisième commande de lunettes de…,18 août 2022,True,Showroomprive.com,2
1642,Les frais de port sont excessifs,18 août 2022,True,Showroomprive.com,2
1643,ARTICLES SONT TROP ONEREUX,18 août 2022,True,Showroomprive.com,2
1644,Commande téléphone iPhone reconditionné,18 août 2022,True,Showroomprive.com,2
1645,Commande effectuée paiement retiré le…,18 août 2022,True,Showroomprive.com,1
1646,Déception...,18 août 2022,True,Showroomprive.com,1
1647,je suis très déçus de showroom qui ne…,18 août 2022,True,Showroomprive.com,1
1648,Colis perdu,18 août 2022,True,Showroomprive.com,2
1649,J’ai jamais été satisfaite pas les…,18 août 2022,True,Showroomprive.com,2
1650,Avec tout l’argent qui j’ai dépassé à…,18 août 2022,True,Showroomprive.com,1
1651,Pas de nouveauté,18 août 2022,True,Showroomprive.com,2
1652,Je n'ai pas reçu plusieurs commandes…,18 août 2022,True,Showroomprive.com,2
1653,Commande sac à main,20 juillet 2022,True,Showroomprive.com,2
1654,commande plantes pour chats sur 4…,15 juin 2022,True,Showroomprive.com,2
1655,Réclamation effectuée à la réception pour conditionnement inadapté et colis expédié sans soin pour les produits commandés,17 août 2022,True,Showroomprive.com,2
1656,J'ai acheté un canapé du marque…,17 août 2022,True,Showroomprive.com,1
1657,Article de très mauvaise qualité,17 août 2022,True,Showroomprive.com,1
1658,La commande est incomplète..,16 août 2022,True,Showroomprive.com,2
1659,Attention aux fausses bonnes nouvelles,16 août 2022,True,Showroomprive.com,1
1660,Commande de sneakers …,16 août 2022,True,Showroomprive.com,1
1661,Déçu,16 août 2022,True,Showroomprive.com,2
1662,J’ai commandé une montre via votre…,15 août 2022,True,Showroomprive.com,1
1663,Commande devait être livrée au plus…,15 août 2022,True,Showroomprive.com,1
1664,Mauvaise qualité !,15 août 2022,True,Showroomprive.com,1
1665,Mon colis est perdu,15 août 2022,True,Showroomprive.com,1
1666,Service après vente désastreux !!!,12 août 2022,True,Showroomprive.com,1
1667,Un peu déçu en ce moment,15 août 2022,True,Showroomprive.com,1
1668,Le sac était éventré et il manquait des…,15 août 2022,True,Showroomprive.com,1
1669,Colis arrivé en retard et commande…,14 août 2022,True,Showroomprive.com,1
1670,"Une catastrophe,",14 août 2022,True,Showroomprive.com,1
1671,J’ai commandé un four à micro ondes mi…,14 août 2022,True,Showroomprive.com,1
1672,Manque article dans ma commande,14 août 2022,True,Showroomprive.com,1
1673,Je suis pas content pas content étiquette de retour…,14 août 2022,True,Showroomprive.com,1
1674,Encore ma commande annulé je suis decu,14 août 2022,True,Showroomprive.com,2
1675,Showroomprivé service après vente est lamentable,14 août 2022,True,Showroomprive.com,1
1676,Trop cher en frais de port quand il…,12 août 2022,True,Showroomprive.com,1
1677,Passer une commande de 4 articles et…,14 août 2022,True,Showroomprive.com,1
1678,Non conforme à ce qui est décrit,13 août 2022,True,Showroomprive.com,1
1679,J'avais réceptionné un plafonnier incomplet,13 août 2022,True,Showroomprive.com,1
1680,Odeur forte du produit,13 août 2022,True,Showroomprive.com,2
1681,Bonjour,04 août 2022,True,Showroomprive.com,1
1682,Séjour en Auvergne,31 juillet 2022,True,Showroomprive.com,2
1683,E-commerce aux pratiques douteuses,28 juin 2022,True,Showroomprive.com,1
1684,J ai acheté des valises pour offrir,12 août 2022,True,Showroomprive.com,2
1685,Articles de qualité moyenne,12 août 2022,True,Showroomprive.com,2
1686,lampe solaire,12 août 2022,True,Showroomprive.com,2
1687,Produits reçus ouverts il y avaot de la…,12 août 2022,True,Showroomprive.com,2
1688,De moins en moins de ventes…,12 août 2022,True,Showroomprive.com,1
1689,Du VOL......,12 août 2022,True,Showroomprive.com,1
1690,Client mécontent,12 août 2022,True,Showroomprive.com,1
1691,Mauvais produit reçu,10 août 2022,True,Showroomprive.com,1
1692,Déçue de l'emballage,11 août 2022,True,Showroomprive.com,2
1693,Showroom n’a pas respecté ses…,11 août 2022,True,Showroomprive.com,1
1694,Arnaque sur vos codes promo,11 août 2022,True,Showroomprive.com,2
1695,Service Clients inexistant,29 juin 2022,True,Showroomprive.com,1
1696,Je suis une cliente régulière de…,10 août 2022,True,Showroomprive.com,1
1697,J’ai fait une commande table avec 6…,05 août 2022,True,Showroomprive.com,2
1698,Les produits étaient en rupture après…,10 août 2022,True,Showroomprive.com,2
1699,J’ai passé une commande qui a eut un…,01 août 2022,True,Showroomprive.com,1
1700,Expériences ratées,10 août 2022,True,Showroomprive.com,1
1701,Le produits ne sont pas garantis lors…,10 août 2022,True,Showroomprive.com,1
1702,j'ai commandé en juin une paire de…,10 août 2022,True,Showroomprive.com,1
1703,Très très déçue !!!!,10 août 2022,True,Showroomprive.com,1
1704,Pas mal déçu de mes derniers commande,10 août 2022,True,Showroomprive.com,2
1705,J'ai reçu un article que je n'ai pas…,10 août 2022,True,Showroomprive.com,1
1706,Ça fait longtemps que je suis cliente…,10 août 2022,True,Showroomprive.com,2
1707,Commande de 4 articles mais je n’ai…,09 août 2022,True,Showroomprive.com,1
1708,Disparition d un sommier et matelas,21 juillet 2022,True,Showroomprive.com,1
1709,Article manquant,09 août 2022,True,Showroomprive.com,1
1710,Soldes sans économie !,09 août 2022,True,Showroomprive.com,2
1711,commande envoi retour mauvais article service 0,09 août 2022,True,Showroomprive.com,1
1712,Vous ne livrez plus que rarement à La…,09 août 2022,True,Showroomprive.com,2
1713,J'ai souvent commandé sur…,09 août 2022,True,Showroomprive.com,1
1714,Le site est parfait mais pour la 2eme…,09 août 2022,True,Showroomprive.com,1
1715,Mécontente qu on ne me rembourse pas…,09 août 2022,True,Showroomprive.com,2
1716,Je n’ai pas reçu ma dernière commande,09 août 2022,True,Showroomprive.com,1
1717,Je n ai tjs pas reçu mon dernier colis…,09 août 2022,True,Showroomprive.com,1
1718,La commande est arrivée dans les temps…,09 août 2022,True,Showroomprive.com,1
1719,Très déçue de mon achat sommier Emma…,09 août 2022,True,Showroomprive.com,1
1720,UNE CATASTROPHE !!!!!!!!!!!!!!!!!,09 août 2022,True,Showroomprive.com,1
1721,Gros ras le bol de ce site,08 août 2022,True,Showroomprive.com,1
1722,Pas du tout satisfaite cette fois-ci,08 août 2022,True,Showroomprive.com,2
1723,Un peu déçue par ma commande Chicco…,08 août 2022,True,Showroomprive.com,2
1724,Très déçue par ce site…,08 août 2022,True,Showroomprive.com,1
1725,J'ai commandé trois fois la même montre…,01 août 2022,True,Showroomprive.com,1
1726,Déjà plusieurs fois que le…,08 août 2022,True,Showroomprive.com,1
1727,Souvent déçue,08 août 2022,True,Showroomprive.com,2
1728,Délais de livraison trop trop longs,08 août 2022,True,Showroomprive.com,1
1729,Showroomprive était …,08 août 2022,True,Showroomprive.com,2
1730,Aprés ouverture du colis une partie de…,08 août 2022,True,Showroomprive.com,1
1731,Emballages alimentaires abîmés,08 août 2022,True,Showroomprive.com,1
1732,Ras le bol... NON RESPECT DU POINT RELAIS,06 août 2022,True,Showroomprive.com,1
1733,Contenu de la commande ne correspond…,08 août 2022,True,Showroomprive.com,1
1734,Mauvaise qualité,08 août 2022,True,Showroomprive.com,2
1735,Pas du tout satisfaite de cet achat,08 août 2022,True,Showroomprive.com,1
1736,Commander un meuble télé,06 août 2022,True,Showroomprive.com,2
1737,Le bas du maillot commandé n’est pas de…,07 août 2022,True,Showroomprive.com,1
1738,commande incomplète,07 août 2022,True,Showroomprive.com,1
1739,Mon degré de satisfaction,07 août 2022,True,Showroomprive.com,1
1740,Je commande mais je suis ultra déçu du…,07 août 2022,True,Showroomprive.com,1
1741,Vente camaïeu,06 août 2022,True,Showroomprive.com,2
1742,Pas reçu la commande à ce jour est…,06 août 2022,True,Showroomprive.com,1
1743,Commande incomplète et les frais…,05 août 2022,True,Showroomprive.com,2
1744,"L'article n'est pas conforme ,j'ai…",30 juin 2022,True,Showroomprive.com,1
1745,Je n’ai pas une étiquette prépayé pour…,05 août 2022,True,Showroomprive.com,2
1746,Commande d un lit de jardin et de deux…,05 août 2022,True,Showroomprive.com,1
1747,Tromperie dans la description du produit,05 août 2022,True,Showroomprive.com,1
1748,2 matelas non livrés!,05 août 2022,True,Showroomprive.com,1
1749,Je suis Très déçue par ma dernière …,26 juin 2022,True,Showroomprive.com,1
1750,Pas de retour possible si vacances sans…,30 juin 2022,True,Showroomprive.com,2
1751,derniere commande livréé en deux colis…,07 mai 2022,True,Showroomprive.com,1
1752,Retour très compliqué,04 août 2022,True,Showroomprive.com,1
1753,service clients pas à la hauteur,04 août 2022,True,Showroomprive.com,1
1754,Déçue,04 août 2022,True,Showroomprive.com,2
1755,Je ne commanderai plus...pourtant…,04 août 2022,True,Showroomprive.com,1
1756,Service désagréable,04 août 2022,True,Showroomprive.com,1
1757,Commande qui a été livrée en double au…,04 août 2022,True,Showroomprive.com,2
1758,Votre changement du lieu de livraison…,04 août 2022,True,Showroomprive.com,1
1759,Jouet avec les interactions en espagnol...,12 janvier 2022,True,Showroomprive.com,1
1760,J'ai supprimé votre application puisque…,04 août 2022,True,Showroomprive.com,1
1761,Les boucles d’oreilles ne sont pas du…,04 août 2022,True,Showroomprive.com,1
1762,Je n'est pas reçu mes article de pareil…,04 août 2022,True,Showroomprive.com,1
1763,SAV ridicule,04 août 2022,True,Showroomprive.com,1
1764,En ce moment que des retards,04 août 2022,True,Showroomprive.com,1
1765,Suite à l’achat d’une bague soit disant…,04 août 2022,True,Showroomprive.com,1
1766,L article avait un défaut livrer sans…,02 juin 2022,True,Showroomprive.com,1
1767,Je n ai pas recu le colis,04 août 2022,True,Showroomprive.com,1
1768,Chaussures de taille différentes et en…,04 août 2022,True,Showroomprive.com,1
1769,Ne respecte pas les délais de livraison…,04 août 2022,True,Showroomprive.com,1
1770,59 euros empêchés gratos par Showroomprive,04 août 2022,True,Showroomprive.com,1
1771,Délais entre l’achat et la livraison et…,04 août 2022,True,Showroomprive.com,1
1772,Très déçue de la livraison de ma…,04 août 2022,True,Showroomprive.com,1
1773,J'ai fait une réclamation d'un produit…,17 mars 2022,True,Showroomprive.com,1
1774,Je n y v plus retour service client…,04 août 2022,True,Showroomprive.com,1
1775,Ce site est une pure honte !,04 août 2022,True,Showroomprive.com,1
1776,Honteux et irrespectueux envers les clients,04 août 2022,True,Showroomprive.com,1
1777,Déçu par la taille de la bague…,03 août 2022,True,Showroomprive.com,1
1778,PAQUET SURPRISE...!,03 août 2022,True,Showroomprive.com,2
1779,Des chaussures qui taillent grand et un…,03 août 2022,True,Showroomprive.com,2
1780,Commande passée début juillt et toujours pas arrivée,10 juillet 2022,True,Showroomprive.com,1
1781,arnaque sur les frais retour,02 août 2022,True,Showroomprive.com,2
1782,Showroomprivee peut être caractérisé…,01 août 2022,True,Showroomprive.com,1
1783,"J'ai commandé un sac ""abaco maku"" très…",01 août 2022,True,Showroomprive.com,1
1784,Service client déplorable,01 août 2022,True,Showroomprive.com,1
1785,Bonjour moi déçu du site par rapport…,20 juillet 2022,True,Showroomprive.com,1
1786,Showroomprivee U.Bottles,29 juin 2022,True,Showroomprive.com,1
1787,"C'est des voleurs en bande organisée,et…",31 juillet 2022,True,Showroomprive.com,1
1788,Je suis très déçu et frustré de ne pas…,31 juillet 2022,True,Showroomprive.com,1
1789,Pas de tableau de taille disponible,30 juillet 2022,True,Showroomprive.com,1
1790,Problème lier à ma livraison alors que…,29 juillet 2022,True,Showroomprive.com,2
1791,Etat des articles,29 juillet 2022,True,Showroomprive.com,1
1792,Des articles qui ne correspondent pas…,29 juillet 2022,True,Showroomprive.com,2
1793,j'ai du aller plusieurs fois au point…,28 juillet 2022,True,Showroomprive.com,2
1794,Confiance détruite,28 juillet 2022,True,Showroomprive.com,1
1795,Les produits des marques ne sont pas…,28 juillet 2022,True,Showroomprive.com,2
1796,Déçu car je n’ai pas reçu la commande…,28 juillet 2022,True,Showroomprive.com,1
1797,Four Techwood de mauvaise qualité,28 juillet 2022,True,Showroomprive.com,1
1798,Je suis toujours déçu des articles qui…,28 juillet 2022,True,Showroomprive.com,1
1799,Une commande repassée pour le même…,11 juillet 2022,True,Showroomprive.com,2
1800,Déçue j'ai commandé un eastpack mais ce…,28 juillet 2022,True,Showroomprive.com,2
1801,Déçue par la couleur mais bonne tenue …,28 juillet 2022,True,Showroomprive.com,2
1802,Un antivol sur la veste,28 juillet 2022,True,Showroomprive.com,1
1803,Commandes ok mais retours à revoir !,27 juillet 2022,True,Showroomprive.com,2
1804,j'ai passé plusieurs commandes sur…,28 juillet 2022,True,Showroomprive.com,2
1805,2 tee-shirt trop court,28 juillet 2022,True,Showroomprive.com,2
1806,Le retour du produit doit être gratuit…,28 juillet 2022,True,Showroomprive.com,2
1807,Articles de très mauvaise qualité et…,28 juillet 2022,True,Showroomprive.com,1
1808,Article reçu non conforme,28 juillet 2022,True,Showroomprive.com,1
1809,Bonjour,26 juillet 2022,True,Showroomprive.com,1
1810,Service client injoignable,25 juillet 2022,True,Showroomprive.com,1
1811,Une lutte sans fin pour recevoir un…,23 juillet 2022,True,Showroomprive.com,1
1812,J'attends toujours les chaise qui…,23 juillet 2022,True,Showroomprive.com,1
